0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.0,0.4999561964869226,0.0,0.0,0.6836324834399905,0.0,0.0,0.0,0.0,0.0,0.33200659180337044,0.0,0.0,0.11748782566542393,0.5019461815613911,0.33200659180337044,0.2834182398640943,0.9519860361120744,0.0,0.8203589801279887,0.7856848225334404,0.9115099779199874,0.9519860361120744,0.6836324834399905,0.0,0.6836324834399905,0.0,0.0,0.0,0.7334587338295914,0.9519860361120744,0.9189310573267295,0.0,0.0,0.0,0.2834182398640943,0.11748782566542393,0.0,0.0,0.0,0.0,0.6836324834399905
0.0,0.5000394593974093,0.0,0.0,0.6793880871939529,0.0,0.0,0.0,0.0,0.0,0.33850422886176335,0.0,0.0,0.11137278365174491,0.004307153044774137,0.33850422886176335,0.28773354317159683,0.9520257023621885,0.0,0.8178294332636642,0.500002083342014,0.9101236639768049,0.9520257023621885,0.6793880871939529,0.0,0.6793880871939529,0.0,0.0,0.0,0.6876462138164107,0.9520257023621885,0.8615337621378021,0.0,0.0,0.0,0.28773354317159683,0.11137278365174491,0.0,0.0,0.0,0.0,0.6793880871939529
0.0,0.49996452246574874,0.0,0.0,0.67936261098989,0.0,0.0,0.0,0.0,0.0,0.31933246649593483,0.0,0.0,0.11713759253300249,0.5019524023603076,0.31933246649593483,0.2911737302356585,0.9460400650721654,0.0,0.8152351331878682,0.49998333388886945,0.9058168146531869,0.9460400650721654,0.67936261098989,0.0,0.67936261098989,0.0,0.0,0.0,0.7288776536194971,0.9460400650721654,0.9131915430405195,0.0,0.0,0.0,0.2911737302356585,0.11713759253300249,0.0,0.0,0.0,0.0,0.67936261098989
0.0,0.5000561128121475,0.0,0.0,0.6793937488321168,0.0,0.0,0.0,0.0,0.0,0.33206333417521605,0.0,0.0,0.10968268274658721,0.5020208345698652,0.33206333417521605,0.2858735813391834,0.9460834257838234,0.0,0.8152724985985401,0.5000062500781254,0.9058583317761558,0.9460834257838234,0.6793937488321168,0.0,0.6793937488321168,0.0,0.0,0.0,0.765585831290781,0.9460834257838234,0.9591822483987947,0.0,0.0,0.0,0.2858735813391834,0.10968268274658721,0.0,0.0,0.0,0.0,0.6793937488321168
0.0,0.5000644396236009,0.0,0.0,0.6793965796865845,0.0,0.0,0.0,0.0,0.0,0.32966668101753027,0.0,0.0,0.11465704157791679,0.0043195957831188014,0.32966668101753027,0.2893240535298244,0.9460873678637989,0.0,0.8152758956239015,0.5714380953968283,0.9058621062487794,0.9460873678637989,0.6793965796865845,0.0,0.6793965796865845,0.0,0.0,0.0,0.7289140981095862,0.9460873678637989,0.9132372033786771,0.0,0.0,0.0,0.2893240535298244,0.11465704157791679,0.0,0.0,0.0,0.0,0.6793965796865845
0.0,0.4999728485139503,0.0,0.0,0.6836381802111968,0.0,0.0,0.0,0.0,0.0,0.351997890495921,0.0,0.0,0.1108687899278823,0.5019586232110645,0.351997890495921,0.2863750300341804,0.946044006790803,0.0,0.8178021730776444,0.8571178578720022,0.9072448349886091,0.946044006790803,0.6836381802111968,0.0,0.6836381802111968,0.0,0.0,0.0,0.7288806905211441,0.946044006790803,0.9131953478943072,0.0,0.0,0.0,0.2863750300341804,0.1108687899278823,0.0,0.0,0.0,0.0,0.6836381802111968
0.0,0.5000394593974093,0.0,0.0,0.6836609682454872,0.0,0.0,0.0,0.0,0.0,0.3550247665063587,0.0,0.0,0.11469284024355242,0.5020083918833608,0.3550247665063587,0.29204285542007347,0.9520257023621885,0.0,0.8203931618945848,0.9285752976351691,0.9115479576606497,0.9520257023621885,0.6836609682454872,0.0,0.6836609682454872,0.0,0.0,0.0,0.7334892947375047,0.9520257023621885,0.9189693462803221,0.0,0.0,0.0,0.29204285542007347,0.11469284024355242,0.0,0.0,0.0,0.0,0.6836609682454872
0.0,0.5000061534005968,0.0,0.0,0.6836495740384441,0.0,0.0,0.0,0.0,0.0,0.3381694863495551,0.0,0.0,0.11097975189580167,0.004290563210852305,0.3381694863495551,0.28818095798781185,0.9520098354654855,0.0,0.820379488846133,0.9285598215736582,0.9115327653845922,0.9520098354654855,0.6836495740384441,0.0,0.6836495740384441,0.0,0.0,0.0,0.7059716799411566,0.9520098354654855,0.8844932541791504,0.0,0.0,0.0,0.28818095798781185,0.11097975189580167,0.0,0.0,0.0,0.0,0.6836495740384441
0.0,0.4986665080389272,0.0,0.0,0.6831912722887222,0.0,0.0,0.0,0.0,0.0,0.338815209137148,0.0,0.0,0.11616133694709174,0.500982584046947,0.338815209137148,0.2931972895439886,0.9513716316401412,0.0,0.8198295267464667,0.9279373380570898,0.910921696384963,0.9513716316401412,0.6831912722887222,0.0,0.6831912722887222,0.0,0.0,0.0,0.7329853651992237,0.9513716316401412,0.9183379862840851,0.0,0.0,0.0,0.2931972895439886,0.11616133694709174,0.0,0.0,0.0,0.0,0.6831912722887222
0.0,0.4999978270748566,0.0,0.0,0.6836467255460271,0.0,0.0,0.0,0.0,0.0,0.33485224992924756,0.0,0.0,0.11889478041569346,0.5019772860743655,0.33485224992924756,0.29578210767593927,0.9520058688239483,0.0,0.8203760706552327,0.9999833336111063,0.9115289673947029,0.9520058688239483,0.6836467255460271,0.0,0.6836467255460271,0.0,0.0,0.0,0.7334740139652106,0.9520058688239483,0.9189502014046893,0.0,0.0,0.0,0.29578210767593927,0.11889478041569346,0.0,0.0,0.0,0.0,0.6836467255460271
0.0,0.5000311327941247,0.0,0.0,0.6836581196581195,0.0,0.0,0.0,0.0,0.0,0.33408997663050266,0.0,0.0,0.11918159010652318,0.004303005534450288,0.33408997663050266,0.29621958944060955,0.9520217355884287,0.0,0.8203897435897436,1.0,0.9115441595441595,0.9520217355884287,0.6836581196581195,0.0,0.6836581196581195,0.0,0.0,0.0,0.7334862385321099,0.9520217355884287,0.9189655172413793,0.0,0.0,0.0,0.29621958944060955,0.11918159010652318,0.0,0.0,0.0,0.0,0.6836581196581195
0.0,0.5013475973038279,0.0,0.0,0.6841084910814149,0.0,0.0,0.0,0.0,0.0,0.36517213382636193,0.0,0.0,0.12037570699353267,0.5029857740078095,0.36517213382636193,0.2973847690618,0.9526488961117024,0.0,0.820930189297698,0.9291831408057931,0.91214465477522,0.9526488961117024,0.6841084910814149,0.0,0.6841084910814149,0.0,0.0,0.0,0.7752552157999429,0.9526488961117024,0.9712967646229173,0.0,0.0,0.0,0.2973847690618,0.12037570699353267,0.0,0.0,0.0,0.0,0.6841084910814149
0.0,0.5012642253525372,0.0,0.0,0.6840799689723192,0.0,0.0,0.0,0.0,0.0,0.3307124749710938,0.0,0.0,0.12217750833058938,0.5029234822154286,0.3307124749710938,0.2988563501869482,0.9526091779148095,0.0,0.8208959627667831,0.9291444009520154,0.9121066252964256,0.9526091779148095,0.6840799689723192,0.0,0.6840799689723192,0.0,0.0,0.0,0.7339388341465003,0.9526091779148095,0.9195325623214776,0.0,0.0,0.0,0.2988563501869482,0.12217750833058938,0.0,0.0,0.0,0.0,0.6840799689723192
0.0,0.49998950081850446,0.0,0.0,0.6836438770773472,0.0,0.0,0.0,0.0,0.0,0.3462798030638069,0.0,0.0,0.12354988032874226,0.004282268501258568,0.3462798030638069,0.29992714090315487,0.952001902215466,0.0,0.8203726524928167,0.7856979170076811,0.911525169436463,0.952001902215466,0.6836438770773472,0.0,0.6836438770773472,0.0,0.0,0.0,0.7334709578871541,0.952001902215466,0.9189463725252852,0.0,0.0,0.0,0.29992714090315487,0.12354988032874226,0.0,0.0,0.0,0.0,0.6836438770773472
0.0,0.49998950081850446,0.0,0.0,0.6836438770773472,0.0,0.0,0.0,0.0,0.0,0.36858417401076593,0.0,0.0,0.12346202587435462,0.5019710650680876,0.36858417401076593,0.29945514279143093,0.952001902215466,0.0,0.8203726524928167,0.7856979170076811,0.911525169436463,0.952001902215466,0.6836438770773472,0.0,0.6836438770773472,0.0,0.0,0.0,0.7334709578871541,0.952001902215466,0.9189463725252852,0.0,0.0,0.0,0.29945514279143093,0.12346202587435462,0.0,0.0,0.0,0.0,0.6836438770773472
0.0,0.5000311327941247,0.0,0.0,0.6836581196581195,0.0,0.0,0.0,0.0,0.0,0.36194568977168806,0.0,0.0,0.12290161016084455,0.5020021706178811,0.36194568977168806,0.29920765647329617,0.9520217355884287,0.0,0.8203897435897436,0.7142857142857136,0.9115441595441595,0.9520217355884287,0.6836581196581195,0.0,0.6836581196581195,0.0,0.0,0.0,0.6830590596330275,0.9520217355884287,0.8557866379310346,0.0,0.0,0.0,0.29920765647329617,0.12290161016084455,0.0,0.0,0.0,0.0,0.6836581196581195
0.0,0.49797658482465534,0.0,0.0,0.6829552448852585,0.0,0.0,0.0,0.0,0.0,0.39495476519511963,0.0,0.0,0.11543570889818627,0.00327962797904946,0.39495476519511963,0.29221618532730087,0.9510429538817254,0.0,0.8195462938623103,0.7135513510202884,0.9106069931803448,0.9510429538817254,0.6829552448852585,0.0,0.6829552448852585,0.0,0.0,0.0,0.7327321350431281,0.9510429538817254,0.9180207209161032,0.0,0.0,0.0,0.29221618532730087,0.11543570889818627,0.0,0.0,0.0,0.0,0.6829552448852585
0.0,0.5000061534005968,0.0,0.0,0.6836495740384441,0.0,0.0,0.0,0.0,0.0,0.35502015390141317,0.0,0.0,0.11347437679665284,0.501983507132484,0.35502015390141317,0.29078190649515456,0.9520098354654855,0.0,0.820379488846133,0.6428491072433027,0.9115327653845922,0.9520098354654855,0.6836495740384441,0.0,0.6836495740384441,0.0,0.0,0.0,0.7334770700687341,0.9520098354654855,0.9189540303160004,0.0,0.0,0.0,0.29078190649515456,0.11347437679665284,0.0,0.0,0.0,0.0,0.6836495740384441
0.0,0.4999978270748566,0.0,0.0,0.6836467255460271,0.0,0.0,0.0,0.0,0.0,0.36747412530620627,0.0,0.0,0.11226867737921825,0.5019772860743655,0.36747412530620627,0.28957698530700393,0.9520058688239483,0.0,0.8203760706552327,0.6428464287499958,0.9115289673947029,0.9520058688239483,0.6836467255460271,0.0,0.6836467255460271,0.0,0.0,0.0,0.7334740139652106,0.9520058688239483,0.9189502014046893,0.0,0.0,0.0,0.28957698530700393,0.11226867737921825,0.0,0.0,0.0,0.0,0.6836467255460271
0.0,0.4999811746315397,0.0,0.0,0.6793682722034513,0.0,0.0,0.0,0.0,0.0,0.35604644469394386,0.0,0.0,0.11747518292473713,0.004278121198308171,0.35604644469394386,0.2939805065284786,0.9519979356400379,0.0,0.8178055805015131,0.5714142860714198,0.9100971193668876,0.9519979356400379,0.6793682722034513,0.0,0.6793682722034513,0.0,0.0,0.0,0.7334679018345642,0.9519979356400379,0.9189425436777876,0.0,0.0,0.0,0.2939805065284786,0.11747518292473713,0.0,0.0,0.0,0.0,0.6793682722034513
0.0,0.5020481962652623,0.0,0.0,0.6800709946632084,0.0,0.0,0.0,0.0,0.0,0.334390087938104,0.0,0.0,0.12196177372493777,0.5035092302106811,0.334390087938104,0.296246372236708,0.9470265181467991,0.0,0.8160851935958502,0.5720053434832495,0.9067613262176111,0.9470265181467991,0.6800709946632084,0.0,0.6800709946632084,0.0,0.0,0.0,0.729637667522703,0.9470265181467991,0.9141437443675247,0.0,0.0,0.0,0.296246372236708,0.12196177372493777,0.0,0.0,0.0,0.0,0.6800709946632084
0.0,0.4999978270748566,0.0,0.0,0.6793739335113644,0.0,0.0,0.0,0.0,0.0,0.3844701003506773,0.0,0.0,0.12170844663878849,0.5019772860743655,0.3844701003506773,0.29651676888575584,0.9460558321437986,0.0,0.8152487202136374,0.571419047777774,0.905831911348486,0.9460558321437986,0.6793739335113644,0.0,0.6793739335113644,0.0,0.0,0.0,0.728889801377928,0.9460558321437986,0.9132067626459099,0.0,0.0,0.0,0.29651676888575584,0.12170844663878849,0.0,0.0,0.0,0.0,0.6793739335113644
0.0,0.49877461149833513,0.0,0.0,0.6789580786191252,0.0,0.0,0.0,0.0,0.0,0.34333216288270074,0.0,0.0,0.11758372705233516,0.0036771278664234908,0.34333216288270074,0.2919057321891676,0.9454767372937871,0.0,0.8147496943429502,0.5710692736772164,0.9052774381588335,0.9454767372937871,0.6789580786191252,0.0,0.6789580786191252,0.0,0.0,0.0,0.7284436370862842,0.9454767372937871,0.9126477752000574,0.0,0.0,0.0,0.2919057321891676,0.11758372705233516,0.0,0.0,0.0,0.0,0.6789580786191252
0.0,0.5000144797957184,0.0,0.0,0.6836524225545983,0.0,0.0,0.0,0.0,0.0,0.3174683916471156,0.0,0.0,0.11206291559052617,0.5019897282424307,0.3174683916471156,0.2871186791940219,0.9460637158767022,0.0,0.8178192104809384,0.5714238095634911,0.907263735765165,0.9460637158767022,0.6836524225545983,0.0,0.6836524225545983,0.0,0.0,0.0,0.7288958754089894,0.9460637158767022,0.913214372638849,0.0,0.0,0.0,0.2871186791940219,0.11206291559052617,0.0,0.0,0.0,0.0,0.6836524225545983
0.0,0.4988411425216108,0.0,0.0,0.6832510159277959,0.0,0.0,0.0,0.0,0.0,0.3213004012169892,0.0,0.0,0.10450344413168738,0.5011130631201689,0.3213004012169892,0.2822954716825765,0.9514548270872892,0.0,0.8199012191133551,0.5710882979843558,0.9110013545703946,0.9514548270872892,0.6832510159277959,0.0,0.6832510159277959,0.0,0.0,0.0,0.7330494632269372,0.9514548270872892,0.9184182930084618,0.0,0.0,0.0,0.2822954716825765,0.10450344413168738,0.0,0.0,0.0,0.0,0.6832510159277959
0.0,0.5000144797957184,0.0,0.0,0.6836524225545983,0.0,0.0,0.0,0.0,0.0,0.3221689765340351,0.0,0.0,0.10953360047211264,0.004294710617483433,0.3221689765340351,0.2858152371534791,0.9520138021400777,0.0,0.8203829070655182,0.42856785717261797,0.9115365634061312,0.9520138021400777,0.6836524225545983,0.0,0.6836524225545983,0.0,0.0,0.0,0.7334801261977251,0.9520138021400777,0.918957859259219,0.0,0.0,0.0,0.2858152371534791,0.10953360047211264,0.0,0.0,0.0,0.0,0.6836524225545983
0.0,0.5008891375859605,0.0,0.0,0.6839516489074423,0.0,0.0,0.0,0.0,0.0,0.35657703227609583,0.0,0.0,0.10535423977807457,0.5026432334157013,0.35657703227609583,0.28277527415285064,0.9524304870057687,0.0,0.820741978688931,0.4287554361127597,0.9119355318765898,0.9524304870057687,0.6839516489074423,0.0,0.6839516489074423,0.0,0.0,0.0,0.7338011615306003,0.9524304870057687,0.9193600759406373,0.0,0.0,0.0,0.28277527415285064,0.10535423977807457,0.0,0.0,0.0,0.0,0.6839516489074423
0.0,0.49998950081850446,0.0,0.0,0.6836438770773472,0.0,0.0,0.0,0.0,0.0,0.3860470470966334,0.0,0.0,0.11678277538156911,0.5019710650680876,0.3860470470966334,0.2925055136903577,0.952001902215466,0.0,0.8203726524928167,0.42856250018600767,0.911525169436463,0.952001902215466,0.6836438770773472,0.0,0.6836438770773472,0.0,0.0,0.0,0.7334709578871541,0.952001902215466,0.9189463725252852,0.0,0.0,0.0,0.2925055136903577,0.11678277538156911,0.0,0.0,0.0,0.0,0.6836438770773472
0.0,0.5011975327967413,0.0,0.0,0.6840571529973681,0.0,0.0,0.0,0.0,0.0,0.3989491709552696,0.0,0.0,0.11164675634125804,0.004883993470003678,0.3989491709552696,0.2883019269560658,0.9525774057417783,0.0,0.8208685835968419,0.35735131207490073,0.9120762039964909,0.9525774057417783,0.6840571529973681,0.0,0.6840571529973681,0.0,0.0,0.0,0.7339143552393331,0.9525774057417783,0.9195018933458313,0.0,0.0,0.0,0.2883019269560658,0.11164675634125804,0.0,0.0,0.0,0.0,0.6840571529973681
0.0,0.4999978270748566,0.0,0.0,0.6836467255460271,0.0,0.0,0.0,0.0,0.0,0.33968055180813284,0.0,0.0,0.11493206561997871,0.5019772860743655,0.33968055180813284,0.29149065926483275,0.9520058688239483,0.0,0.8203760706552327,0.4999916668055523,0.9115289673947029,0.9520058688239483,0.6836467255460271,0.0,0.6836467255460271,0.0,0.0,0.0,0.7334740139652106,0.9520058688239483,0.9189502014046893,0.0,0.0,0.0,0.29149065926483275,0.11493206561997871,0.0,0.0,0.0,0.0,0.6836467255460271
0.0,0.4991405869899872,0.0,0.0,0.6833534579081355,0.0,0.0,0.0,0.0,0.0,0.3033133347366789,0.0,0.0,0.11465218454511178,0.5013367946313728,0.3033133347366789,0.2907574982164295,0.9515974817111659,0.0,0.8200241494897629,0.42838044229090655,0.9111379438775141,0.9515974817111659,0.6833534579081355,0.0,0.6833534579081355,0.0,0.0,0.0,0.7331593716455846,0.9515974817111659,0.9185559943605602,0.0,0.0,0.0,0.2907574982164295,0.11465218454511178,0.0,0.0,0.0,0.0,0.6833534579081355
0.0,0.49883282590128375,0.0,0.0,0.6832481707556662,0.0,0.0,0.0,0.0,0.0,0.2703775124020309,0.0,0.0,0.11292222193485302,0.0037061246648742996,0.2703775124020309,0.2890217932561008,0.9514508650693873,0.0,0.8198978049067996,0.4283144399074837,0.9109975610075551,0.9514508650693873,0.6832481707556662,0.0,0.6832481707556662,0.0,0.0,0.0,0.7330464106856986,0.9514508650693873,0.9184144685602433,0.0,0.0,0.0,0.2890217932561008,0.11292222193485302,0.0,0.0,0.0,0.0,0.6832481707556662
0.0,0.4988577759700501,0.0,0.0,0.683256706343143,0.0,0.0,0.0,0.0,0.0,0.29008826667520726,0.0,0.0,0.11535419694906457,0.5011254908887538,0.29008826667520726,0.2909883492276011,0.9514627512220858,0.0,0.8199080476117716,0.42831979069439513,0.9110089417908573,0.9514627512220858,0.683256706343143,0.0,0.683256706343143,0.0,0.0,0.0,0.7330555683856834,0.9514627512220858,0.9184259420004541,0.0,0.0,0.0,0.2909883492276011,0.11535419694906457,0.0,0.0,0.0,0.0,0.683256706343143
0.0,0.4999728485139503,0.0,0.0,0.6836381802111968,0.0,0.0,0.0,0.0,0.0,0.30823974899371087,0.0,0.0,0.11485919847182957,0.5019586232110645,0.30823974899371087,0.29018653114106585,0.9519939690976635,0.0,0.8203658162534363,0.49998541709200145,0.9115175736149292,0.9519939690976635,0.6836381802111968,0.0,0.6836381802111968,0.0,0.0,0.0,0.7334648458074408,0.9519939690976635,0.918938714862196,0.0,0.0,0.0,0.29018653114106585,0.11485919847182957,0.0,0.0,0.0,0.0,0.6836381802111968
0.0,0.5011725242352478,0.0,0.0,0.6840485973991349,0.0,0.0,0.0,0.0,0.0,0.3058388192971596,0.0,0.0,0.11042184918542702,0.0048715366177427555,0.3058388192971596,0.28779538267267846,0.9525654917232874,0.0,0.8208583168789619,0.5002855796850688,0.9120647965321799,0.9525654917232874,0.6840485973991349,0.0,0.6840485973991349,0.0,0.0,0.0,0.7339051760701166,0.9525654917232874,0.9194903930073878,0.0,0.0,0.0,0.28779538267267846,0.11042184918542702,0.0,0.0,0.0,0.0,0.6840485973991349
0.0,0.5011558522084567,0.0,0.0,0.6840428937858741,0.0,0.0,0.0,0.0,0.0,0.32907336596838965,0.0,0.0,0.10876553036879472,0.5028425106502267,0.32907336596838965,0.2863563804722976,0.9525575492098594,0.0,0.8208514725430491,0.5717501809053295,0.912057191714499,0.9525575492098594,0.6840428937858741,0.0,0.6840428937858741,0.0,0.0,0.0,0.7338990567515328,0.9525575492098594,0.919482726274909,0.0,0.0,0.0,0.2863563804722976,0.10876553036879472,0.0,0.0,0.0,0.0,0.6840428937858741
0.0,0.5011558522084567,0.0,0.0,0.6840428937858741,0.0,0.0,0.0,0.0,0.0,0.3154307984337722,0.0,0.0,0.11258942969612734,0.5028425106502267,0.3154307984337722,0.2901029526210308,0.9525575492098594,0.0,0.8208514725430491,0.5717501809053295,0.912057191714499,0.9525575492098594,0.6840428937858741,0.0,0.6840428937858741,0.0,0.0,0.0,0.7338990567515328,0.9525575492098594,0.919482726274909,0.0,0.0,0.0,0.2901029526210308,0.11258942969612734,0.0,0.0,0.0,0.0,0.6840428937858741
0.0,0.498882726662214,0.0,0.0,0.6832652421438867,0.0,0.0,0.0,0.0,0.0,0.30139872935487644,0.0,0.0,0.11235382674790628,0.003730980409047624,0.30139872935487644,0.28945147050152176,0.9514746376717673,0.0,0.8199182905726643,0.4997126652174997,0.9110203228585156,0.9514746376717673,0.6832652421438867,0.0,0.6832652421438867,0.0,0.0,0.0,0.733064726314479,0.9514746376717673,0.9184374157273361,0.0,0.0,0.0,0.28945147050152176,0.11235382674790628,0.0,0.0,0.0,0.0,0.6832652421438867
0.0,0.5000561128121475,0.0,0.0,0.6836666654914382,0.0,0.0,0.0,0.0,0.0,0.29174407537376956,0.0,0.0,0.1146420008079942,0.5020208345698652,0.29174407537376956,0.2912494042957098,0.9520336360088788,0.0,0.8203999985897259,0.5000062500781254,0.9115555539885845,0.9520336360088788,0.6836666654914382,0.0,0.6836666654914382,0.0,0.0,0.0,0.7334954072247003,0.9520336360088788,0.918977004453935,0.0,0.0,0.0,0.2912494042957098,0.1146420008079942,0.0,0.0,0.0,0.0,0.6836666654914382
0.0,0.49886609279817407,0.0,0.0,0.683259551586361,0.0,0.0,0.0,0.0,0.0,0.26596901663382677,0.0,0.0,0.11752276641930032,0.5011317048506815,0.26596901663382677,0.2945946758226108,0.9514667133389811,0.0,0.8199114619036333,0.428321574319742,0.9110127354484814,0.9514667133389811,0.683259551586361,0.0,0.683259551586361,0.0,0.0,0.0,0.7330586210031915,0.9514667133389811,0.9184297665442287,0.0,0.0,0.0,0.2945946758226108,0.11752276641930032,0.0,0.0,0.0,0.0,0.683259551586361
0.0,0.5000644396236009,0.0,0.0,0.6836695141500222,0.0,0.0,0.0,0.0,0.0,0.27417460278464256,0.0,0.0,0.11549169019327027,0.0043195957831188014,0.27417460278464256,0.2926953129063743,0.9520376028818103,0.0,0.8204034169800267,0.4285785715476208,0.9115593522000296,0.9520376028818103,0.6836695141500222,0.0,0.6836695141500222,0.0,0.0,0.0,0.7334984635065018,0.9520376028818103,0.9189808335886059,0.0,0.0,0.0,0.2926953129063743,0.11549169019327027,0.0,0.0,0.0,0.0,0.6836695141500222
0.0,0.5011225089889351,0.0,0.0,0.6840314868446891,0.0,0.0,0.0,0.0,0.0,0.3101991164422161,0.0,0.0,0.11605237943209701,0.5028175980881991,0.3101991164422161,0.2930699870623815,0.9525416645803456,0.0,0.820837784213627,0.42880548489860254,0.9120419824595855,0.9525416645803456,0.6840314868446891,0.0,0.6840314868446891,0.0,0.0,0.0,0.7338868184204979,0.9525416645803456,0.9194673931934976,0.0,0.0,0.0,0.2930699870623815,0.11605237943209701,0.0,0.0,0.0,0.0,0.6840314868446891
0.0,0.49890767797779323,0.0,0.0,0.6832737781579058,0.0,0.0,0.0,0.0,0.0,0.3540666814811374,0.0,0.0,0.11728141976258233,0.5011627754365872,0.3540666814811374,0.29381824411199975,0.9514865244184434,0.0,0.819928533789487,0.42833049266930084,0.9110317042105411,0.9514865244184434,0.6832737781579058,0.0,0.6832737781579058,0.0,0.0,0.0,0.7330738844720944,0.9514865244184434,0.9184488897409002,0.0,0.0,0.0,0.29381824411199975,0.11728141976258233,0.0,0.0,0.0,0.0,0.6832737781579058
